Date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx,Gold,Brent,Wheat,Soybean,Copper,KOSPI,IBOVESPA,MEXBOL,SSE,SENSEX,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,HKG,IRL,ITA,JPN,NLD,NOR,NZL,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific,Spot return of equal-weight commodities portfolio,Carry of equal-weight commodities portfolio,Aggregate backwardation/contango,FFRENCH_MKT-RF,FFRENCH_SMB,FFRENCH_HML,FFRENCH_RMW,FFRENCH_CMA,FFRENCH_RF,VIX_logret
11/30/1992,0.002178281,0.004464293,0.001707347,0.001702709,0.002212934,0.003943456,0.002671766,0.003298691,0.001742348,0.008689271,-0.000742281,0.007295825,0.005556376,0.006466789,0.004745556,0.003724942,0.000786703,-0.01562487,0.1177,98,0.004839526,0.003236287,0.002088387,0.1,-1,-0.011689029,0.10562664,-0.031297831,0.069247098,-0.096587203,-0.042030374,0.001217888,0.000589957,-0.000835352,0.001303498,0.000417798,0.000605999,0.000145911,0.001376621,-0.000226557,-0.000337265,-0.000358412,0.001819837,0.000690223,40.3,0,40.9,7.101675972,4.727387819,5.587248658,6.251903883,5.752572639,7.019296654,4.8978398,5.560681631,6.104793232,5.620400866,0.024947725,-0.040187018,-0.049426438,-0.008607325,0.002322422,-0.01,-0.003880895,-0.003162495,-0.002030037,0.008963221,-0.000908339,0.030188679,0.002698442,-0.001816395,0.010582187,0.000130751,0.024757651,0.026057712,-0.074234529,0.020254331,-0.01,0.33,0.27,0.3,0.38,0.44,0.28,0.11,0.12,0.57,0.04,0.25,0.59,2.95,3.78,5.01,5.87,0.042072565,0.081232976,0.022158451,-0.079357279,0.017591093,-0.004839367,-0.005709965,-0.001736112,-0.002922554,-0.054252553,-0.006649634,-0.001424399,-0.000758422,-0.003951217,-0.000546324,-0.001539052,0.00082876,-0.001322429,-0.001424793,-0.000731644,-0.000731644,-0.001560587,-0.000188462,-0.00022672,-0.002353594,-0.001665261,-0.005082686,-3.04E-06,12,-0.005898495,0.012095468,0.002711339,14.594,-0.014771317,-0.031864801,0.068804796,0.02605718,-0.038197902,0.071371749,-0.227768028,0,0.326753869,-0.114433164,-0.007,-0.0067,-0.0173,-0.027,-0.0166,-0.0747,-0.0353,-0.0423,-0.0219,-0.0309,-0.0669,0.0891,-0.0283,0.0243,-0.0555,-0.0496,-0.1571,-0.0181,0.0367,-0.1249,-0.0049,-0.0278,-0.0468,-0.0526,-0.0058,-0.0439,0.0141855,-0.004902306,-0.000887892,0.017493535,0.016198741,-0.005832932,-0.002622105,-0.006589539,0.012,-0.09389523
12/31/1992,0.035800775,0.040121124,0.006558311,0.015446294,0.012217247,0.001311037,0.003270807,0.002868574,0.000461405,0.010550444,-0.003188547,0.009023081,-0.001186899,-0.003123781,-0.0056954,-0.000617796,0.037691482,-0.011848953,-0.2191,3,0.000577151,0.000879395,0.00101735,0,1.1,-0.039353372,-0.057742191,0.072108413,0.126836433,0.031623188,-0.066334474,0.002038699,0.001541321,-0.001170667,0.005197067,0.000656188,0.000302862,0.001166521,0.002164342,0.000860644,-0.001588657,0.000802353,0.002572446,0.001961877,40.3,0,40.9,7.112327445,5.043425117,5.624017506,6.274762021,5.575949103,7.069874128,4.859812404,5.634789603,6.169610732,5.666426688,-0.004498664,0.029834697,0.075958632,-0.002365811,0.007157644,0,-0.002867841,-0.001313742,-0.001909507,-0.000570092,0.004458495,0.034798535,-0.000735014,-0.000606016,-0.004679507,-0.003474551,0.029822357,0.026672491,-0.086805857,0.02256404,-0.17,0.01,0.09,0.02,0.03,0.04,-0.1,-0.12,-0.15,0.75,0.3,0.44,0.79,3.16,3.85,5.06,5.89,0.002973604,-0.00505087,0.001297995,0.015725842,0.004015912,0.001610955,0.00244532,0.001736112,-0.008853833,0.01701751,0.038514624,-0.001412418,-0.000755,-0.00312011,-0.001049976,0.000765988,-0.003344485,-0.001307111,-0.001409901,-0.000725372,-0.00144299,-0.000224786,-0.005387137,0.001791499,-4.01E-05,-0.000829529,-0.000723837,-3.03E-06,5.7,0.00351733,-0.003016533,-0.000390874,12.7813,-0.00447428,-0.029627807,-0.070922693,0.008830079,0.059721314,0.016897051,0.1726394,0,0.068591578,0.015006585,0.0286,-0.0032,-0.0045,0.0018,0.0141,-0.0126,0.0112,0.0365,0.0156,-0.021,0.0636,0.1265,0.0737,-0.0173,0.0741,-0.0263,-0.165,0.0786,0.0105,0.0816,0.0343,0.0428,0.0502,0.0221,0.033,0.0739,-0.010288385,0.004476098,0.000906146,0.006702243,0.007076614,0.011126704,-0.001500065,0.003333203,0.013,-0.014942019
1/31/1993,-0.027919782,-0.035147522,-0.001436372,0.002501651,0.01150458,0.004201674,0.004099968,0.004853333,0.005658175,0.015334644,0.002117436,0.003598796,0.004327177,0.015408634,0.008421278,0.009454196,-0.061061797,0.001245576,0.6026,-70,0.000331714,-0.001198658,0.000655264,-0.1,-0.7,0.033912004,-0.040686085,-0.0872355,-0.144790237,-0.044761326,0.01928193,0.002726997,0.002578662,0.001337793,0.007316581,0.001311085,0.001512936,0.001019591,0.002764452,0.003074143,0.000456998,0.00353669,0.002415096,0.001217608,40.5,0.2,41.1,7.098375639,4.86753445,5.713732806,6.320768294,5.398162702,7.070724107,4.955827058,5.638354669,6.184148891,5.59471138,0.020354131,-0.035875427,-0.082583649,-0.012088824,0.000218928,-0.01,-0.003664987,-0.001111063,-0.005165602,-0.020316758,-0.04480257,-0.010619469,-0.001042195,-0.002847147,0.000436296,0.00251517,-0.000941587,-0.008950634,0.010328186,-0.018578201,0.1,-0.42,-0.22,-0.22,-0.21,-0.25,-0.17,-0.07,-0.14,0.23,-0.02,0.12,0.48,2.81,3.58,4.89,5.65,0.014407919,0.038289781,0.007647986,-0.011999495,0.004234636,0.000803534,0.000813337,0.002603038,0.015717279,0.02979864,0.000914492,0.002101075,-0.000753296,0.000771886,0.001511883,-2.35E-06,0,0.001281974,0.000693192,-4.63E-06,0.001430604,0.00070257,0.005775299,-0.002620298,0.001044572,0.001650844,-0.001439885,0.001730083,-1.7,0.003514296,-0.014368896,-0.011259261,12.584,-0.005997019,0.009793332,0.071580804,0.009188426,-0.045983296,-0.017808666,0.078068227,0,0.425000198,0.018927338,-0.0004,-0.0278,0.0063,0.0699,0.1213,-0.0218,-0.0236,-0.0546,0.033,0.0063,0.1021,0.0485,0.0492,-0.0096,-0.027,0.0036,0.189,-0.0066,0.0357,-0.2114,0.0781,0.0409,0.0085,0.0417,0.0777,-0.0209,-0.009693404,0.002459572,0.00324601,0.004012401,0.008116591,0.025096474,-0.008369714,0.012597453,0.012,-0.005213682
2/28/1993,0.004595059,0.005603214,0.001851324,-0.001282771,-0.007819975,0.004544502,0.002688387,0.000439416,0.001264773,-0.004248251,0.003297384,0.000910778,0.00691146,0.00681728,0.001326409,0.002687486,0.026474969,0.010692466,0.0694,112,0.017073418,0.000451611,0.001678205,-0.2,-0.1,0.047938172,-0.026392811,-0.047744686,-0.072882414,-0.030469695,-0.02149677,0.002274403,0.002481895,-0.016512591,0.010663355,0.000833433,0.000503804,0.001309377,0.002222008,0.002299422,-0.000695514,0.004150315,0.001807502,5.29E-05,40.6,0.1,41.1,7.098375639,4.828313737,5.686975356,6.278521424,5.549076085,7.045776577,4.96284463,5.587248658,6.186208624,5.529429088,-0.009362318,0.057638781,0.105202369,0.001009639,0.002516022,0,-0.002348006,0.000290229,-0.003430679,0.000543486,-0.027563918,-0.037567084,-0.001602653,0.002947446,0.002896841,-0.000184244,0.014756292,0.007791965,-0.034216082,-0.001769699,0.01,-0.07,-0.07,-0.07,-0.11,-0.4,-0.34,-0.2,-0.28,0.15,-0.1,0.04,0.36,2.4,3.23,4.68,5.36,-0.00018034,0.026978132,-0.034458371,-0.062604558,-0.013947667,0.000799662,0.00080937,0.001720358,-0.008869438,0.06725544,-0.002759464,-0.001408908,0.008995563,0.000766511,-0.000537827,0.001524376,0,-0.001941091,-0.000703433,0.000709419,-0.000722229,-0.000944559,-0.003206966,0.003230979,-0.002141822,-6.13E-06,0.000719166,-0.00173911,-2.7,-0.045490204,0.007142551,0.012687833,13.6247,-0.009063506,0.024071769,-0.020605581,0.005646052,-0.040150965,-0.04329167,0.194058779,0,0.117555037,-0.04342648,0.1263,-0.0739,-0.002,0.0013,-0.012,0.0114,0.0551,0.0072,-0.0096,-0.0561,0.0039,0.0495,-0.1481,-0.0405,0.0508,0.044,0.2141,-0.1114,0.1189,-0.0309,0.0584,0.042,0.0275,-0.005,0.0561,0.0544,0.017491323,-0.005947744,-0.000696152,0.000495286,-0.015092824,0.027904923,-0.001238939,0.018042609,0.012,0.025134293
3/31/1993,-0.002614492,-0.003874704,-0.002700272,-0.006342251,-0.008310986,-0.000845247,0.000763889,-0.000121964,0.000549351,0.005668053,-0.001318514,0.002074,-0.002902672,0.000488819,-0.005058589,-0.001787278,0.046751087,-0.020242961,-0.2819,-19,0.002564344,0.001089257,0.002236023,-0.1,-0.6,-0.059830369,0.032789823,-0.023791765,0.020062401,-0.054416872,0.037000956,-0.000454467,-0.002075345,0.004576667,-0.008093761,-0.000595238,-0.001209556,0.00029074,-4.55E-05,-0.000765887,-0.000795466,-0.001059171,0.00150376,0.000264487,40.3,-0.2,40.8,6.987490247,4.532599493,5.505331536,6.12905021,5.65248918,6.962243464,4.682131227,5.533389489,6.047372179,5.605802066,0.008091743,-0.016368668,-0.085168531,-0.004715887,0.007982715,0.02,0.001725943,0.000525921,-0.002223668,0.011917003,0.045614962,0.007434944,-0.000542827,0.002291728,-0.007476224,-0.000263323,0.018972157,0.0162358,-0.045560472,0.001876693,0.04,-0.01,0.02,-0.02,-0.06,-0.24,-0.28,-0.13,-0.24,0.1,-0.12,-0.02,0.26,2.12,2.91,4.51,5.08,-0.011511547,0.001843076,-0.031478323,0.015304311,-0.010449583,-5.79E-06,-0.000815974,-0.000878087,0.009857092,-0.035445479,-0.007434751,-0.000701988,-0.008995563,-0.004635594,-0.001538904,-0.00305577,0.002501043,0.000637514,-4.36E-06,-0.001432653,-0.000717604,0.000554333,0.000777196,-0.004116081,0.002322866,-6.10E-06,0.005015617,-0.000866173,-0.7,0.042001465,-0.001289458,0.004741054,13.693,0.028423753,-0.001057642,-0.06952069,0.018876579,0.012026289,0.038352157,0.063284567,0,-0.365849999,-0.183637518,0.0789,-0.0105,0.0737,0.0856,0.0368,0.0516,-0.0201,-0.0236,-0.0916,0.0554,0.0231,0.1089,0.1033,0.0155,0.0428,-0.0535,-0.1377,0.0288,-0.0078,0.0195,0.0464,0.0427,0.0395,0.0253,0.048,0.047,0.02450718,-0.000634519,-0.003968926,0.009910263,3.68189E-05,0.004930513,-0.001072072,0.003714412,0.011,-0.021304818
4/30/1993,0.007505359,0.0093053,0.006702623,0.005153741,0.025458681,0.002908574,0.001932128,0.002432305,0.000957973,0.004562448,-0.000362355,0.006551335,0.004154508,0.004826993,0.010873005,0.004844424,-0.011919716,1.59E-05,0.2601,0,-0.001985887,-0.000108872,-0.000569,0.1,0,0.02723315,-0.017404904,-0.032961052,0.053544387,-0.100695641,0.010627093,0.002741842,-0.000496917,-0.00270957,0.002989539,-0.001370394,-0.001918127,-0.000581564,0.003556478,0.001306159,0.001252572,0.001615366,0.003749536,0.001638262,40.8,0.3,41.3,7.137278437,4.779123493,5.552959585,6.333279628,5.762051383,7.006695227,4.762173935,5.480638923,6.163314804,5.605802066,-0.016943901,0.004981183,0.049434218,-0.002768394,0.002336267,-0.01,0.0040908,0.000703118,-0.003576617,0.007816576,0.032322662,0.042435424,-0.005760506,-1.85E-05,0.010890671,-0.000244772,-0.015852734,-0.023948554,0.047301212,-0.032947065,-0.11,-0.03,-0.08,-0.08,-0.09,-0.06,-0.01,-0.12,-0.01,0.18,-0.09,0.01,0.28,2.17,3.01,4.5,5.18,-0.024391044,-0.040737054,-0.040157286,0.055229575,0.011956144,0.003181494,0.005644827,-0.000869095,0.009713004,-0.018346233,-0.017219281,0.002086462,0,0.003088804,0.001495431,0.002285715,-6.24E-06,0.001909747,0.001380701,0.001420443,0.002132438,0.000594736,0.005543496,0.001170995,-0.000576199,0.000812599,-0.005734783,0.003444563,-0.3,0.018139271,0.007955111,-0.0052261,13.4566,0.048930623,0.013140794,0.002157498,0.000849618,-0.13919038,0.075925809,-0.023426231,0,0.38805811,-0.086984326,-0.0134,0.0278,0.0364,0.0376,0.0834,0.0291,0.0049,0.0783,0.1302,0.0838,0.0469,0.1655,0.1383,0.0429,0.0628,0.0421,0.2231,0.0221,0.0122,0.0327,0.0486,0.0542,0.0587,0.0532,0.0481,0.0638,0.013922379,0.00274686,0.001187821,-0.013327789,-0.003956204,0.011069846,-0.016118663,0.006312248,0.011,-0.003829475
5/31/1993,-0.00022772,0.00042413,0.003471808,0.001582771,0.009443302,-0.003848234,-0.003877475,-0.005142903,-0.007326633,0.001070589,-0.01043027,0.001083765,-0.003813734,0.001137723,-0.009211774,-0.001315826,-0.079302411,0.002184125,-0.2323,127,0.012461626,0.005274437,0.005350843,0,-0.1,0.003873087,-0.001145694,0.02845654,-0.041395415,0.083944831,-0.031935126,0.002463055,0.00261733,0.001525036,0.013343415,-0.000357803,-0.001112178,0.000726903,0.002424326,0.002113263,0.002381521,0.001543365,0.0034372,0.000686215,40.6,-0.1,41.1,7.138867,4.762173935,5.707110265,6.318968114,5.659482216,7.013915475,4.852030264,5.549076085,6.126869184,5.59471138,0.009529858,-0.006820965,-0.017581263,-0.00874569,0.000586756,-0.02,0.008496912,0.007593702,0.004668091,-0.011270103,-0.046821237,-0.008849558,0.013572782,0.002788785,-0.010369383,-0.00053464,0.004885582,0.017042074,-0.010732483,-0.008374959,0.04,0,0.09,0.1,0.12,0.07,0.07,-0.03,0.07,0.14,-0.04,0.07,0.36,2.2,3.04,4.43,5.21,-0.003731214,-0.00652856,-0.01857166,0.001940241,0.006082407,-0.005584378,-0.006462705,-0.005152429,0.008347968,-0.012622676,-0.017733492,-0.000705331,-0.003738322,0.000767738,0.001971778,-0.000764802,-6.21E-06,-0.000655481,-0.001392236,-8.08E-06,-0.001430063,0.000444437,-0.005298781,-0.000360599,0.001867009,-0.000826708,0.002142093,-0.002590281,-5.3,-0.008668748,-0.011920033,-0.007242176,13.535,0.051328406,-0.029141135,-0.188374321,0.032995267,-0.047089103,0.034333948,0.123627016,0,-0.379518044,0.031184559,0.0339,-0.0355,-0.0548,0.0072,-0.0034,0.0002,0.0351,-0.076,0.1533,0.0073,-0.0087,0.1763,0.0908,-0.0032,0.1498,0.0364,0.0258,0.0568,0.1711,0.0006,0.0094,0.0548,0.0868,-0.0038,0.0093,0.1469,-0.023694477,0.001865241,0.002897615,0.01231384,0.00800437,-0.014987323,-0.000632714,-0.004434102,0.011,0.035246
6/30/1993,-0.001230778,-0.002632512,0.003630763,0.009202467,-0.001508765,0.002201899,-0.000402258,-0.000839791,0.001886741,-0.009047672,0.005919599,-0.007238672,0.005523583,0.004056941,-0.001147143,-0.001231911,0.04604414,-0.003639669,-0.2243,-86,-0.008368155,0.001136561,0.001455877,-0.1,0.3,-0.044073384,0.059702621,0.01281658,0.022388995,0.005614838,-0.002476872,0.001635663,-0.001082202,-0.013981472,0.001471671,-0.001432494,-0.001822601,-0.000872347,0.00231687,0.002288074,0.000356739,0.002541356,0.003128028,0.000949367,40.5,0,40.9,7.154615357,4.852030264,5.659482216,6.306275287,5.758901774,7.029972912,4.859812404,5.583496309,6.120297419,5.634789603,0.006762378,0.028692361,0.083963672,-0.00149171,0.002188146,0.01,-0.008723511,-0.005877452,0.000922625,0.007985911,0.026522911,0.017857143,-0.000134498,-0.001380963,0.007615957,0.000536278,0.00629123,0.003982869,-0.014647714,-0.004783837,0.04,0.11,0.11,0.13,0.18,0.02,-0.08,-0.1,-0.14,0.21,0.03,0.16,0.5,2.18,2.92,4.29,5.03,0.006020706,0.018105916,-0.02692365,-0.025853071,0.007140926,-0.003985657,-0.006447083,0.002576214,-0.040181919,-0.028197149,0.03395487,-0.002084539,-1.40E-05,-0.00231214,-0.00302495,-0.00380315,-6.18E-06,-0.000648062,-0.00069371,-0.002130429,-0.001420958,-0.002741888,0.001797063,-0.003237535,-0.003452387,-0.00163599,-0.002142093,0.000853584,1.2,0.02869438,0.008352576,0.007469776,13.0022,0.008899574,-0.060389434,-0.011338979,0.069814227,0.071799199,-0.005955613,0.152982897,0,0.068112587,0.024313212,-0.0037,-0.0546,-0.0841,0.0712,-0.0242,-0.0997,-0.0637,-0.0154,-0.1601,-0.0307,0.0168,0.1494,-0.1285,-0.0117,-0.0164,-0.0724,0.0244,0.0187,-0.0507,-0.0784,0.0357,0.0077,-0.0118,-0.0255,0.0373,-0.0085,-0.003076451,-0.005212192,-0.000714069,0.001360391,0.000463056,0.01172601,-0.004184832,0.005088225,0.012,-0.077829205
7/31/1993,0.003254703,0.002773848,0.004911333,-0.004850407,0.014410949,0.002388214,0.005303017,0.006546664,0.008079049,-0.001629459,0.01159546,0.000572581,-0.001340289,0.001439809,-0.000502289,0.002163243,0.044106702,0.001268931,0.0472,111,0.01964083,-0.000108188,0.001470362,-0.1,-0.1,0.022735234,-0.071618964,-0.030711966,-0.060071269,-0.008998936,0.023214942,0.002759195,0.000811762,-0.003439976,0.004820296,-0.000179206,-0.000202716,-0.000145465,0.003245878,0.002372268,0.002631971,0.0023431,0.003859289,0.00478583,40.6,0,41.1,7.134093721,4.882801923,5.648974238,6.327936784,5.627621114,7.068172,4.844187086,5.564520407,6.214608098,5.655991811,-0.018303384,-0.016266816,-0.040783974,-0.000347016,0.000370897,0,0.000203407,-0.001715205,-0.001510194,-0.004651318,-0.010714811,0.00877193,-0.007748441,-0.002357794,-0.002124296,-0.000202792,-0.001719998,-0.014905094,0.004810272,-0.009457484,0.02,-0.05,-0.03,-0.04,-0.07,-0.13,-0.15,-0.16,-0.14,0.14,-0.02,0.1,0.41,2.03,2.75,4.11,4.87,0.016328509,0.025272103,0.002599684,-0.008456288,0.002421025,0.003186616,0.003214733,0,-0.004230035,-0.020605609,0.023214745,0.000691801,0.002247458,0.001538462,0.000478888,0.002282238,-0.000830889,-0.001274263,-1.90E-06,-5.02E-07,-5.02E-07,0.001235747,-3.24E-05,0.002919141,0.000849756,0.000813999,0.002137514,-0.001715999,-4.5,-0.009922982,0.015376657,-0.000269747,11.9995,0.074391304,-0.044373888,0.064538521,0.04933736,0.028791034,-0.030067795,-0.069617186,0,-0.133643513,0.041027372,0.1771,0.0087,-0.0374,-0.0275,-0.0338,-0.036,-0.0154,-0.0059,-0.0533,0.0167,0.0086,-0.0869,0.2427,-0.0426,-0.0016,-0.062,0.125,0.0119,0.0595,-0.1299,0.0358,0.0131,-0.0035,-0.0093,0.0328,0.0015,0.023252971,0.000586978,-0.004669087,-0.001567366,0.003716422,0.011968162,-0.007878527,0.009442396,0.011,0.017759622
8/31/1993,0.002159366,0.00173681,0.001003171,0.005111282,-0.000199198,-0.001106136,-0.002808109,-0.004462389,-0.001219301,-0.011026096,0.002270463,-0.009321696,0.001074149,-1.06E-05,0.004228639,-0.002233597,0.020031957,-0.00120345,-0.3104,73,0.015129683,0.00171418,0.003223898,-0.1,0.3,-0.035872739,0.003474236,-0.006587639,-0.015798117,0,-0.028333783,0.001358763,0.000901185,-0.010043374,0.004797173,0.000119474,0.000709328,-0.000727643,0.001472945,0.000670376,-0.000830401,0.00195478,0.002958582,-0.00168032,40.7,0,41.1,7.170119543,4.820281566,5.680172609,6.33150185,5.771441123,7.114769448,4.86753445,5.638354669,6.257667588,5.693732139,-0.019124804,0.009841277,0.033174195,0.000639147,0.001678501,0,1.47E-05,0.001190584,-0.001008065,-0.004006085,-0.006971673,-0.00173913,0.003594707,0.000870873,0.002316198,0.000106543,0.015176347,0.011875671,-0.042159072,0.004479853,-0.03,-0.02,-0.02,-0.02,-0.03,-0.06,-0.13,-0.32,-0.33,0.15,-0.01,0.11,0.41,2,2.65,3.82,4.57,-0.004619312,-0.012021531,-0.037141003,-0.002745323,0.020077895,-0.008839588,-0.009801907,-0.000860215,0.013517256,0.073189122,0.008775754,0.000688931,0.010500454,0.001531379,-0.001498009,0.002282238,0.002465398,0.001258229,0.000685624,0.002118892,0.00212039,0.000128052,-0.000413696,0.001614235,-0.000382026,-2.65E-06,-0.001426024,0.001707211,0.3,-0.043239976,-0.010331709,-0.008386339,11.9522,-0.090387379,0.01950993,0.015504187,-0.038666527,-0.031054824,-0.102240254,0.101809267,0,0.011144783,0.119966817,0.1902,0.0718,0.011,0.0124,0.0353,0.0052,0.0231,0.0143,0.073,0.0436,0.041,0.0022,0.0749,0.015,0.0088,-0.0013,0.171,0.0739,0.0837,0.0707,0.0224,0.0219,0.0215,0.0316,0.0219,0.0163,0.000190291,-0.010582941,-0.004698232,0.015931674,0.000458292,0.000705598,-0.006663853,0.000277294,0.011,0.004420338
9/30/1993,-0.002251086,-0.002783176,0.005727664,0.008865514,0.005881721,0.005034263,0.006188684,0.00700873,0.00304488,0.020176099,-0.003093651,0.016884628,0.00354979,0.011977171,0.000635202,0.006690436,-0.002587124,0.024113028,0.3962,-76,-0.006630328,-0.002711609,-0.002501969,-0.1,0.1,-0.015548465,-0.030916178,0.005273578,0.023604558,-0.007941051,-0.00588237,0.002173777,0.002204477,0.005207441,0.003531004,0.001671143,0.002428168,0.000582157,0.002166119,0.002231347,0.002844222,0.002203166,0.003833117,0.00068297,40.8,0.2,41.3,7.202661197,4.997212274,5.743003188,6.340359304,5.755742214,7.13169851,4.919980926,5.655991811,6.242223265,5.749392986,0.021424455,-0.016718301,-0.05269025,-0.008930186,0.004854939,0,0.000285341,0.000810253,0.000504159,0.005190085,0.020510547,0.022648084,-0.003600685,0.000585395,0.000897624,0.000675375,0.011189449,0.006204336,-0.030676466,0.001178487,0.06,-0.02,-0.07,-0.08,-0.08,-0.3,-0.32,-0.19,-0.26,0.07,-0.14,-0.03,0.27,1.64,2.27,3.57,4.25,-0.005933552,-0.053807407,0.017290979,0.022147978,0.010268202,0.011251532,0.01386942,0.00172043,0.011865581,-0.035843239,-0.02481478,-0.00069371,-0.011236879,-0.003836419,0.000974048,-0.004564475,-0.000835545,-0.000638672,-0.001376935,-0.00212139,-0.002122891,-0.000669278,0.002011082,-0.005529812,0.000713353,0.000808715,-0.002847483,0.00084415,0.6,0.010098668,-0.001671919,0.000435691,12.6214,-0.04591872,0.020284671,0.031875209,-0.046159057,-0.133531393,0.084602051,0.115414675,0,-0.005196936,0.037152041,0.0341,0.0194,-0.0157,-0.0014,0.0136,0.032,0.0224,0.0739,0.0736,0.0603,0.0439,-0.0568,0.0014,0.035,0.0392,0.0273,-0.0318,-0.025,0.0172,0.0729,0.0308,0.0334,0.0352,0.0409,0.0293,0.0339,-0.004672537,-0.00662698,-0.005192913,-0.000624992,0.012740562,-0.00162324,0.001251945,-0.000775621,0.012,0.039890801
10/31/1993,-0.004212869,-0.003983363,0.001553346,0.004262266,0.006093416,0.007692381,0.007277829,0.008420776,0.004861763,0.024961155,-0.002499506,0.021387853,0.008225397,0.012775913,0.002078957,0.008526191,-0.007821232,0.028486438,0.5356,164,0.017240015,0.00235666,0.002228879,0.1,0,0.064698406,-0.000795229,-0.004282662,-0.052685767,0.029735711,0.031361455,0.002553982,0.002423808,-0.00034632,0.009287034,0.000536561,0.001514616,-0.000873363,0.002586454,0.002448745,0.001714472,0.002655699,0.00337863,5.25E-05,40.7,-0.1,41.3,7.238496841,4.836281907,5.888877958,6.380122537,5.752572639,7.160069208,4.983606622,5.700443573,6.293419279,5.707110265,0.009558869,0.045591438,0.038921487,-0.004492865,0.000355485,-0.02,-0.001069764,-0.000581964,-0.002818147,-0.000870075,-0.007128511,0.017035775,0.001305048,0.000845549,0.002944201,0.000947985,0.010096063,0.018688912,-0.023074573,-0.002041348,-0.1,0.1,0.07,0.06,0.03,-0.02,-0.03,0.01,-0.03,0.27,0.03,0.13,0.4,1.72,2.34,3.68,4.32,0.010252544,0.017474408,0.013596026,-0.014865987,0.003625655,-0.000807426,-2.68E-06,-7.39E-07,0.020442957,0.063265551,-0.029275158,0.002749131,0.002988979,0.01296185,0.000473678,0.009113384,-1.07E-05,-6.33E-06,0.004109123,0.004218918,0.003519393,0.002095667,0.000302352,0.01131292,-0.001114022,-5.92E-06,0.005693449,-0.000859386,4.8,0.01897389,0.009743625,-0.006333765,11.3771,0.038906825,-0.098182919,0.05121486,-0.016006744,-0.023641763,0.043848579,-0.077170467,0,-0.088655775,-0.015689802,0.1023,-0.0263,0.0157,-0.0066,-0.0027,-0.0758,0.0424,0.0116,0.033,-0.0045,0.0292,-0.0078,0.0301,0.0134,-0.0244,-0.0002,0.0625,-0.0162,0.1069,-0.1476,0.0326,0.007,-0.0109,-0.0022,0.0307,-0.0167,-0.005829955,-0.004510541,-0.008027907,0.006110464,0.008154543,-0.011961666,0.002633271,0.002629418,0.011,-0.054424533
